dni|nombre|tienda|vertical|puesto|departamento|fecha_ingreso|fecha_cese|tipo_salida|longitud_doc|departamento_original|gerencia_homologada
36911880|Raúl Campos Cruz|San Isidro|Tecnologia|Prevencionista|Prevención|2025-08-07|2026-03-13|No voluntario|8|Prevención|Gerencia Operaciones
24096035|Carlos Patricia García Carranza|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-11-24|2026-03-27|No voluntario|8|Ventas Tecnología|Gerencia Comercial
00776603|Milagros Nicole Rojas Rodríguez|San Isidro|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-08-11|2026-03-14|No voluntario|8|Utiles Escolares|Gerencia Comercial
19816823|Jorge Eduardo Paredes Valdivia|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2024-05-10|2026-03-08|Fin de contrato|8|Ventas Hogar|Gerencia Comercial
08262164|Raúl Isabel García Ponce|San Isidro|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-02-12|2026-03-18|Fin de contrato|8|Utiles Escolares|Gerencia Comercial
15291106|Matías Eduardo Rojas Medina|San Isidro|Hogar|Auxiliar De Logistica|Logística|2024-04-21|2026-03-03|Fin de contrato|8|Logística|Gerencia Operaciones
48456895|Daniela Vargas Gómez|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2024-05-26|2026-03-01|No voluntario|8|Ventas Hogar|Gerencia Comercial
00453203|Génesis Eduardo Campos Rojas|San Isidro|Hogar|Prevencionista|Prevención|2024-02-15|2026-03-10|Voluntario|8|Prevención|Gerencia Operaciones
88289010|María Rodríguez Rodríguez|San Isidro|Tecnologia|Vendedor De Piso|Ventas Tecnología|2025-01-22|2026-03-27|Fin de contrato|8|Ventas Tecnología|Gerencia Comercial
70934264|Génesis Patricia Ponce Navarro|San Isidro|Utiles Escolares|Prevencionista|Prevención|2026-01-20|2026-03-04|Fin de contrato|8|Prevención|Gerencia Operaciones
32724751|Camila Eduardo Carranza Rojas|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-10-27|2026-03-30|No voluntario|8|Ventas Tecnología|Gerencia Comercial
10360108|Carla Elena Salazar Carranza|San Isidro|Utiles Escolares|Cajero(A)|Cajas|2024-03-22|2026-03-12|Fin de contrato|8|Cajas|Gerencia Operaciones
01374963|Álvaro Fernanda Rojas Paredes|San Isidro|Hogar|Auxiliar De Logistica|Logística|2025-11-21|2026-03-19|Fin de contrato|8|Logística|Gerencia Operaciones
26689097|Sofía Alejandro Morales Paredes|San Isidro|Utiles Escolares|Vendedor De Piso|Utiles Escolares|2025-05-21|2026-03-21|Voluntario|8|Utiles Escolares|Gerencia Comercial
02716482|Miguel Jesús Navarro Mejía|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2024-02-04|2026-03-27|Fin de contrato|8|Ventas Hogar|Gerencia Comercial
05660809|Ximena Fernanda Medina Castillo|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-02-15|2026-03-23|Fin de contrato|8|Ventas Tecnología|Gerencia Comercial
08577341|Carla Jesús Chávez Morales|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-02-22|2026-03-21|Fin de contrato|8|Ventas Tecnología|Gerencia Comercial
79697592|Sofía Gabriela Rojas Carranza|San Isidro|Hogar|Cajero(A)|Cajas|2025-08-30|||8|Cajas|Gerencia Operaciones
66308728|Tatiana Nicole Aguilar Navarro|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-10-31|||8|Ventas Moda|Gerencia Comercial
24046564|José Eduardo Ramírez Navarro|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-11-22|||8|Ventas Tecnología|Gerencia Comercial
00325454|Piero Patricia Carranza Salazar|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-10-18|||8|Ventas Moda|Gerencia Comercial
00025119|Melissa Nicole Cruz Morales|San Isidro|Hogar|Asistente Servicio Cliente|Servicio al Cliente|2024-10-12|||8|Servicio al Cliente|Gerencia Experiencia Cliente
65647360|Carlos Fernanda Torres Soto|San Isidro|Utiles Escolares|Vendedor De Piso|Utiles Escolares|2024-01-07|||8|Utiles Escolares|Gerencia Comercial
14812259|Bruno Patricia Aguilar Ramírez|San Isidro|Hogar|Prevencionista|Prevención|2024-10-29|||8|Prevención|Gerencia Operaciones
47575650|Alonso Antonio Rojas Morales|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2024-04-29|||8|Ventas Hogar|Gerencia Comercial
10043990|Fiorella Alejandro Ramírez Paredes|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2026-03-06|||8|Ventas Tecnología|Gerencia Comercial
01169794|Vanessa Gabriela Mejía Salazar|San Isidro|Moda|Prevencionista|Prevención|2025-10-04|||8|Prevención|Gerencia Operaciones
98556848|Andrés Eduardo Valdivia Aguilar|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-07-10|||8|Ventas Tecnología|Gerencia Comercial
65959451|Fernando Jesús Flores Ramírez|San Isidro|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-03-09|||8|Utiles Escolares|Gerencia Comercial
88273123|Marco Eduardo Aguilar Soto|San Isidro|Tecnologia|Cajero(A)|Cajas|2025-06-27|||8|Cajas|Gerencia Operaciones
73035700|Kevin Eduardo Paredes Aguilar|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-12-31|||8|Ventas Tecnología|Gerencia Comercial
00124453|Sofía Fernanda Ponce Paredes|San Isidro|Tecnologia|Asistente Servicio Cliente|Servicio al Cliente|2025-11-09|||8|Servicio al Cliente|Gerencia Experiencia Cliente
55398095|Carlos Isabel Vega Navarro|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2025-09-07|||8|Ventas Hogar|Gerencia Comercial
90695496|Lucía Patricia Ramírez Quispe|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-09-24|||8|Ventas Moda|Gerencia Comercial
85498202|Marco Patricia Ramírez Salazar|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-12-13|||8|Ventas Moda|Gerencia Comercial
82416265|Andrés Elena Herrera García|San Isidro|Tecnologia|Vendedor De Piso|Ventas Tecnología|2024-04-22|||8|Ventas Tecnología|Gerencia Comercial
00308202|Jorge Nicole Torres Vargas|San Isidro|Tecnologia|Prevencionista|Prevención|2026-02-24|||8|Prevención|Gerencia Operaciones
21763301|Ximena Gabriela Torres Herrera|San Isidro|Tecnologia|Vendedor De Piso|Ventas Tecnología|2024-10-24|||8|Ventas Tecnología|Gerencia Comercial
00182169|Álvaro Isabel García Salazar|San Isidro|Moda|Cajero(A)|Cajas|2025-02-11|||8|Cajas|Gerencia Operaciones
50815072|Andrés Isabel Mejía Rodríguez|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2026-03-13|||8|Ventas Tecnología|Gerencia Comercial
72805468|Renzo Antonio Chávez Medina|San Isidro|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2026-01-30|||8|Utiles Escolares|Gerencia Comercial
00888647|Piero Patricia Torres Paredes|San Isidro|Tecnologia|Auxiliar De Logistica|Logística|2025-06-08|||8|Logística|Gerencia Operaciones
02590623|Daniela Nicole Vega Gómez|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2025-03-15|||8|Ventas Moda|Gerencia Comercial
66810893|Camila Nicole López Paredes|San Isidro|Moda|Vendedor De Piso|Ventas Moda|2024-01-18|||8|Ventas Moda|Gerencia Comercial
49736618|Kevin Soto Rojas|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2025-04-02|||8|Ventas Hogar|Gerencia Comercial
65841381|Diego Jesús Quispe Castillo|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-07-31|||8|Ventas Moda|Gerencia Comercial
55378723|Ximena Jesús Flores Rojas|San Isidro|Moda|Auxiliar De Logistica|Logística|2024-09-15|||8|Logística|Gerencia Operaciones
75585324|Diana Patricia Rojas Valdivia|San Isidro|Tecnologia|Cajero(A)|Cajas|2026-02-12|||8|Cajas|Gerencia Operaciones
00490898|Kevin Gabriela López Rodríguez|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2026-01-27|||8|Ventas Moda|Gerencia Comercial
26590232|Bruno Alejandro Aguilar Ramírez|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2024-06-19|||8|Ventas Hogar|Gerencia Comercial
00707320|Bruno Gabriela Soto Chávez|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2025-03-04|||8|Ventas Hogar|Gerencia Comercial
02372851|Karen Torres Campos|San Isidro|Tecnologia|Prevencionista|Prevención|2025-10-27|||8|Prevención|Gerencia Operaciones
02226724|Ximena Jesús Morales Navarro|San Isidro|Tecnologia|Vendedor De Piso|Ventas Tecnología|2025-04-28|||8|Ventas Tecnología|Gerencia Comercial
00248560|Luis Isabel López Torres|San Isidro|Utiles Escolares|Cajero(A)|Cajas|2024-06-02|||8|Cajas|Gerencia Operaciones
08301748|Génesis Jesús Rodríguez Vargas|San Isidro|Moda|Vendedor De Piso|Ventas Moda|2024-04-06|||8|Ventas Moda|Gerencia Comercial
38243010|Alejandra Elena Chávez Soto|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-10-08|||8|Ventas Tecnología|Gerencia Comercial
08598817|Vanessa Jesús Paredes Chávez|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2025-10-18|||8|Ventas Hogar|Gerencia Comercial
70204308|María Fernanda Medina Cruz|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-05-09|||8|Ventas Moda|Gerencia Comercial
00458466|Fernando Antonio Cárdenas Campos|San Isidro|Utiles Escolares|Auxiliar De Logistica|Logística|2024-06-21|||8|Logística|Gerencia Operaciones
10540451|Jorge Jesús Navarro Campos|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-11-27|||8|Ventas Tecnología|Gerencia Comercial
05843269|Lucía Gabriela Cruz Quispe|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2026-02-17|||8|Ventas Hogar|Gerencia Comercial
81352861|Sebastián Espinoza Vega|San Isidro|Tecnologia|Cajero(A)|Cajas|2024-03-21|||8|Cajas|Gerencia Operaciones
33726780|Melissa Gabriela Valdivia Vargas|San Isidro|Utiles Escolares|Cajero(A)|Cajas|2026-03-18|||8|Cajas|Gerencia Operaciones
82908874|Cristian Gabriela Vargas Morales|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-08-06|||8|Ventas Moda|Gerencia Comercial
00853570|Ximena Antonio Cárdenas Vargas|San Isidro|Tecnologia|Prevencionista|Prevención|2024-07-18|||8|Prevención|Gerencia Operaciones
86224034|José Isabel Vega Valdivia|San Isidro|Moda|Asistente Servicio Cliente|Servicio al Cliente|2024-10-08|||8|Servicio al Cliente|Gerencia Experiencia Cliente
84957827|Adrián Patricia Chávez Mejía|San Isidro|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-09-14|||8|Utiles Escolares|Gerencia Comercial
82364795|Renzo Jesús Mejía Mejía|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-01-30|||8|Ventas Tecnología|Gerencia Comercial
00473892|Kevin Nicole Vega Mejía|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2025-10-14|||8|Ventas Moda|Gerencia Comercial
05301836|Vanessa Fernanda Navarro García|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-11-20|||8|Ventas Moda|Gerencia Comercial
07413639|Piero Antonio Morales Carranza|San Isidro|Moda|Prevencionista|Prevención|2026-02-18|||8|Prevención|Gerencia Operaciones
23315400|Luis Isabel Vega Herrera|San Isidro|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-02-23|||8|Utiles Escolares|Gerencia Comercial
00243529|Diego Jesús Chávez Rodríguez|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2025-08-02|||8|Ventas Hogar|Gerencia Comercial
01501059|Camila Patricia Rodríguez Aguilar|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2026-03-18|||8|Ventas Moda|Gerencia Comercial
51010187|Adrián Isabel Mendoza Medina|San Isidro|Hogar|Cajero(A)|Cajas|2024-02-24|||8|Cajas|Gerencia Operaciones
09685149|Paola Isabel Rodríguez Gómez|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-06-30|||8|Ventas Moda|Gerencia Comercial
92312930|José Elena Quispe Mendoza|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2025-10-08|||8|Ventas Hogar|Gerencia Comercial
08847182|Rocío Nicole Espinoza Chávez|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-11-29|||8|Ventas Tecnología|Gerencia Comercial
00110146|Bruno Nicole Ponce Valdivia|San Isidro|Tecnologia|Auxiliar De Logistica|Logística|2025-04-23|||8|Logística|Gerencia Operaciones
75767851|Vanessa Alejandro Rojas López|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2025-01-16|||8|Ventas Moda|Gerencia Comercial
45024348|Kevin Jesús Cárdenas Vargas|San Isidro|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-05-01|||8|Utiles Escolares|Gerencia Comercial
82860305|Tatiana Gabriela Chávez Quispe|San Isidro|Moda|Vendedor De Piso|Ventas Moda|2025-03-25|||8|Ventas Moda|Gerencia Comercial
64867783|Marco Alejandro Cárdenas Aguilar|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2024-12-11|||8|Ventas Hogar|Gerencia Comercial
36253018|Lucía Elena García Morales|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2026-03-03|||8|Ventas Moda|Gerencia Comercial
08829977|Ximena Alejandro Rodríguez Soto|San Isidro|Tecnologia|Vendedor De Piso|Ventas Tecnología|2025-08-04|||8|Ventas Tecnología|Gerencia Comercial
00213173|Cristian Jesús Soto Soto|San Isidro|Utiles Escolares|Auxiliar De Logistica|Logística|2025-04-16|||8|Logística|Gerencia Operaciones
02947443|Melissa Fernanda García Gómez|San Isidro|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2026-01-11|||8|Utiles Escolares|Gerencia Comercial
03888630|Carla Quispe Espinoza|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2025-02-07|||8|Ventas Moda|Gerencia Comercial
18021592|Fiorella Isabel Espinoza Ponce|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2024-11-21|||8|Ventas Hogar|Gerencia Comercial
90009325|Vanessa Alejandro Salazar Aguilar|San Isidro|Moda|Cajero(A)|Cajas|2025-05-15|||8|Cajas|Gerencia Operaciones
00313612|Lucía Antonio Valdivia Salazar|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-05-28|||8|Ventas Tecnología|Gerencia Comercial
12562163|Adrián Gabriela Mendoza Soto|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2025-03-21|||8|Ventas Moda|Gerencia Comercial
22050353|Karen Antonio Carranza Campos|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-07-02|||8|Ventas Moda|Gerencia Comercial
02918915|Rocío Gabriela Ponce Carranza|San Isidro|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-06-13|||8|Utiles Escolares|Gerencia Comercial
34815287|Bruno Elena Campos Campos|San Isidro|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-03-11|||8|Utiles Escolares|Gerencia Comercial
15088380|Alejandra Nicole Cruz Quispe|San Isidro|Tecnologia|Asistente Servicio Cliente|Servicio al Cliente|2025-01-08|||8|Servicio al Cliente|Gerencia Experiencia Cliente
26623174|Milagros Patricia Ramírez Flores|San Isidro|Tecnologia|Asistente Servicio Cliente|Servicio al Cliente|2024-09-21|||8|Servicio al Cliente|Gerencia Experiencia Cliente
06820752|Camila Isabel Ramírez Rojas|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2025-01-10|||8|Ventas Hogar|Gerencia Comercial
48000342|Paola Fernanda Soto Valdivia|San Isidro|Tecnologia|Vendedor De Piso|Ventas Tecnología|2024-10-27|||8|Ventas Tecnología|Gerencia Comercial
99243992|Adrián Antonio Herrera Paredes|San Isidro|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2025-06-28|||8|Utiles Escolares|Gerencia Comercial
46456961|Milagros Eduardo Cárdenas Espinoza|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-10-08|||8|Ventas Moda|Gerencia Comercial
00135742|Génesis Campos Aguilar|San Isidro|Moda|Asistente Servicio Cliente|Servicio al Cliente|2024-11-30|||8|Servicio al Cliente|Gerencia Experiencia Cliente
40631871|Carlos Jesús Chávez Vega|San Isidro|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2026-02-06|||8|Utiles Escolares|Gerencia Comercial
40795005|Diana Eduardo López Campos|San Isidro|Hogar|Cajero(A)|Cajas|2024-09-24|||8|Cajas|Gerencia Operaciones
92557664|Piero Nicole Ponce Flores|San Isidro|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-10-08|||8|Utiles Escolares|Gerencia Comercial
04751149|Daniela Mendoza Vega|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-01-06|||8|Ventas Tecnología|Gerencia Comercial
00275470|Fiorella Eduardo Rodríguez Castillo|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-08-14|||8|Ventas Moda|Gerencia Comercial
79990520|María Patricia Cárdenas Herrera|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2025-10-12|||8|Ventas Moda|Gerencia Comercial
62101550|Andrea Eduardo Herrera López|San Isidro|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-06-04|||8|Utiles Escolares|Gerencia Comercial
76780371|Andrea Nicole Vargas Rodríguez|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2025-11-07|||8|Ventas Moda|Gerencia Comercial
42423961|Sofía Alejandro Mendoza Castillo|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2026-02-07|||8|Ventas Moda|Gerencia Comercial
03241814|Álvaro Nicole Chávez Gómez|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-03-01|||8|Ventas Tecnología|Gerencia Comercial
13116411|Fernando Antonio Medina Soto|San Isidro|Utiles Escolares|Visual Merchandising|Visual Merchandising|2024-05-06|||8|Visual Merchandising|Gerencia Comercial
29326259|Génesis Isabel Rojas Cruz|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-12-26|||8|Ventas Moda|Gerencia Comercial
71572067|Lucía Patricia Cruz Carranza|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2025-07-02|||8|Ventas Hogar|Gerencia Comercial
00547935|Ximena Patricia Valdivia Morales|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-10-22|||8|Ventas Moda|Gerencia Comercial
00518427|Alonso Jesús Castillo Castillo|San Isidro|Utiles Escolares|Cajero(A)|Cajas|2024-07-12|||8|Cajas|Gerencia Operaciones
43723487|Sebastián Elena Valdivia Gómez|San Isidro|Tecnologia|Vendedor De Piso|Ventas Tecnología|2024-01-24|||8|Ventas Tecnología|Gerencia Comercial
49634974|Matías Jesús Gómez Cárdenas|San Isidro|Hogar|Cajero(A)|Cajas|2025-04-13|||8|Cajas|Gerencia Operaciones
27884045|Sofía Eduardo Ponce Castillo|San Isidro|Tecnologia|Cajero(A)|Cajas|2024-02-01|||8|Cajas|Gerencia Operaciones
15019279|Ximena Jesús Salazar Carranza|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2025-10-18|||8|Ventas Hogar|Gerencia Comercial
00816183|Daniela Isabel Aguilar López|San Isidro|Utiles Escolares|Cajero(A)|Cajas|2025-04-26|||8|Cajas|Gerencia Operaciones
64632898|Jorge Isabel Campos Quispe|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-03-25|||8|Ventas Tecnología|Gerencia Comercial
00750628|Raúl Elena Cruz Campos|San Isidro|Utiles Escolares|Auxiliar De Logistica|Logística|2026-03-17|||8|Logística|Gerencia Operaciones
19152219|Carla Eduardo Vega Paredes|San Isidro|Utiles Escolares|Asesor De Ventas|Utiles Escolares|2024-12-13|||8|Utiles Escolares|Gerencia Comercial
34996549|Paola Fernanda Campos Carranza|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2026-02-14|||8|Ventas Hogar|Gerencia Comercial
00812477|Camila Elena Vargas López|San Isidro|Hogar|Cajero(A)|Cajas|2025-06-18|||8|Cajas|Gerencia Operaciones
59137325|Renzo Jesús Mendoza Castillo|San Isidro|Moda|Vendedor De Piso|Ventas Moda|2025-12-31|||8|Ventas Moda|Gerencia Comercial
78379855|Vanessa Alejandro Vega Vargas|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-08-04|||8|Ventas Moda|Gerencia Comercial
21021437|Rocío Fernanda Navarro Vargas|San Isidro|Hogar|Cajero(A)|Cajas|2025-10-21|||8|Cajas|Gerencia Operaciones
23640092|María Alejandro Ponce Rodríguez|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2025-05-08|||8|Ventas Hogar|Gerencia Comercial
81790443|Bruno Torres Vargas|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2024-10-11|||8|Ventas Hogar|Gerencia Comercial
09606052|José Gabriela Valdivia Paredes|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2024-08-21|||8|Ventas Hogar|Gerencia Comercial
76161476|Matías Isabel Campos Chávez|San Isidro|Moda|Prevencionista|Prevención|2025-04-02|||8|Prevención|Gerencia Operaciones
01857079|Piero Antonio Chávez Torres|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-02-11|||8|Ventas Moda|Gerencia Comercial
00646109|Vanessa Patricia Carranza Paredes|San Isidro|Tecnologia|Cajero(A)|Cajas|2024-07-31|||8|Cajas|Gerencia Operaciones
15723801|Carla Eduardo Paredes Herrera|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-05-04|||8|Ventas Tecnología|Gerencia Comercial
78176270|Bruno Patricia Cruz Valdivia|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2024-01-10|||8|Ventas Tecnología|Gerencia Comercial
54749280|Andrea Morales Rojas|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2026-02-11|||8|Ventas Moda|Gerencia Comercial
33523167|Melissa Nicole Soto Valdivia|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-06-28|||8|Ventas Tecnología|Gerencia Comercial
63250290|Adrián Antonio Cruz Ramírez|San Isidro|Hogar|Asesor De Ventas|Ventas Hogar|2025-06-05|||8|Ventas Hogar|Gerencia Comercial
72388338|Cristian Antonio Cruz Salazar|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-12-04|||8|Ventas Tecnología|Gerencia Comercial
13913301|Milagros Eduardo Medina Ponce|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2025-04-28|||8|Ventas Moda|Gerencia Comercial
81989353|Fiorella Nicole Gómez Valdivia|San Isidro|Moda|Asesor De Ventas|Ventas Moda|2024-06-10|||8|Ventas Moda|Gerencia Comercial
40850934|Marco Fernanda Chávez Vargas|San Isidro|Tecnologia|Asesor De Ventas|Ventas Tecnología|2025-04-28|||8|Ventas Tecnología|Gerencia Comercial
00085387|Lucía Alejandro Ramírez Vargas|San Isidro|Utiles Escolares|Auxiliar De Logistica|Logística|2025-02-06|||8|Logística|Gerencia Operaciones
